year,county,hospital,oshpdid,procedure_condition,risk_adjusted_mortality_rate,number_of_deaths,number_of_cases,longitude,latitude,hospital_ratings
2013,Los Angeles,Kaiser Foundation Hospital – Downey,106196403,AMI,1.6,2,123,-118.129022,33.917123,Better
2013,Los Angeles,Kaiser Foundation Hospital – Downey,106196403,AAA Repair,0,0,28,-118.129022,33.917123,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,Acute Stroke Hemorrhagic,8.6,1,16,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,Acute Stroke Ischemic,4.5,3,91,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,Acute Stroke,7.3,7,115,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,Carotid Endarterectomy,0,0,5,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,Craniotomy,14.5,3,17,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,Pancreatic Cancer,,,,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,GI Hemorrhage,4.9,9,189,-118.144346,34.584375,Worse
2013,Los Angeles,Palmdale Regional Medical Center,106196405,Espophageal Resection,,,,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,Acute Stroke Subarachnoid,22.7,3,8,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,AMI,8,11,238,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,AAA Repair,0,0,6,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,Heart Failure,2.8,10,432,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,PCI,6.4,7,205,-118.144346,34.584375,Worse
2013,Los Angeles,Palmdale Regional Medical Center,106196405,Hip Fracture,4.6,3,76,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,Pancreatic Other,,,,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,Pancreatic Resection,,,,-118.144346,34.584375,As Expected
2013,Los Angeles,Palmdale Regional Medical Center,106196405,Pneumonia,5.7,,,-118.144346,34.584375,As Expected
2013,Madera,Madera Community Hospital,106201281,Pancreatic Resection,,,,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,Pancreatic Other,,,,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,Pancreatic Cancer,,,,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,PCI,,,,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,Hip Fracture,0,0,10,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,Heart Failure,8.5,7,119,-120.04561,36.94535,Worse
2013,Madera,Madera Community Hospital,106201281,GI Hemorrhage,0,0,54,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,Pneumonia,13.6,16,,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,Espophageal Resection,,,,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,Craniotomy,,,,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,Acute Stroke Subarachnoid,,,,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,Acute Stroke Ischemic,21.6,3,30,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,Acute Stroke Hemorrhagic,60.4,1,3,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,Acute Stroke,36,5,34,-120.04561,36.94535,Worse
2013,Madera,Madera Community Hospital,106201281,AMI,12.6,7,47,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,AAA Repair,,,,-120.04561,36.94535,As Expected
2013,Madera,Madera Community Hospital,106201281,Carotid Endarterectomy,,,,-120.04561,36.94535,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,Pancreatic Cancer,,,,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,Pancreatic Resection,,,,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,Acute Stroke Hemorrhagic,36.3,7,21,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,Hip Fracture,1.6,2,109,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,Pancreatic Other,,,,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,Craniotomy,,,,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,Acute Stroke Subarachnoid,,,,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,Heart Failure,2.5,5,164,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,GI Hemorrhage,4.2,3,108,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,Carotid Endarterectomy,0,0,20,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,Pneumonia,,,,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,PCI,5.5,5,28,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,Espophageal Resection,,,,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,Acute Stroke Ischemic,3.2,5,134,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,Acute Stroke,9.5,13,156,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,AMI,9.2,7,64,-122.55376,38.0041,As Expected
2013,Marin,Kaiser Foundation Hospital – San Rafael,106210992,AAA Repair,0,0,3,-122.55376,38.0041,As Expected
2013,Marin,Marin General Hospital,106211006,Heart Failure,4.9,13,199,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,Hip Fracture,0,0,100,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,Espophageal Resection,,,,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,Craniotomy,14.6,8,43,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,Carotid Endarterectomy,0,0,46,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,Acute Stroke Subarachnoid,,,,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,Pneumonia,5.2,12,221,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,Acute Stroke Ischemic,8.5,12,148,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,Acute Stroke Hemorrhagic,36,12,32,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,Acute Stroke,15.3,24,181,-122.53715,37.94651,Worse
2013,Marin,Marin General Hospital,106211006,AMI,4,6,204,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,AAA Repair,0,0,24,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,Pancreatic Cancer,,,,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,Pancreatic Other,0,0,3,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,Pancreatic Resection,0,0,3,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,PCI,1.7,3,174,-122.53715,37.94651,As Expected
2013,Marin,Marin General Hospital,106211006,GI Hemorrhage,2.7,5,159,-122.53715,37.94651,As Expected
2013,Marin,Novato Community Hospital,106214034,Pneumonia,2.8,2,67,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,Pancreatic Resection,,,,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,Pancreatic Other,,,,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,Pancreatic Cancer,,,,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,PCI,,,,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,Hip Fracture,0,0,43,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,Heart Failure,1,1,77,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,GI Hemorrhage,0,0,38,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,Espophageal Resection,,,,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,Carotid Endarterectomy,,,,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,Acute Stroke,10.8,2,33,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,AMI,0,0,5,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,Acute Stroke Ischemic,6.3,2,32,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,Acute Stroke Subarachnoid,,,,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,Craniotomy,,,,-122.55887,38.09749,As Expected
2013,Marin,Novato Community Hospital,106214034,Acute Stroke Hemorrhagic,,,,-122.55887,38.09749,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,Pancreatic Resection,,,,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,Pancreatic Other,,,,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,Pancreatic Cancer,,,,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,PCI,,,,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,Pneumonia,,,,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,Hip Fracture,,,,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,Heart Failure,0,0,7,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,GI Hemorrhage,0,0,5,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,Espophageal Resection,,,,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,Carotid Endarterectomy,,,,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,Acute Stroke Subarachnoid,,,,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,Acute Stroke Ischemic,,,,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,Acute Stroke Hemorrhagic,,,,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,Craniotomy,,,,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,Acute Stroke,,,,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,AMI,14.2,1,6,-119.97714,37.50126,As Expected
2013,Mariposa,John C. Fremont Healthcare District,106220733,AAA Repair,,,,-119.97714,37.50126,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,Pneumonia,,,,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,Pancreatic Cancer,,,,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,PCI,,,,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,Hip Fracture,2,1,,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,GI Hemorrhage,15,1,13,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,Heart Failure,7.3,3,42,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,Espophageal Resection,,,,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,Craniotomy,,,,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,Carotid Endarterectomy,,,,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,Pancreatic Other,,,,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,Pancreatic Resection,,,,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,Acute Stroke Subarachnoid,,,,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,Acute Stroke Ischemic,0,0,23,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,Acute Stroke Hemorrhagic,,,,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,Acute Stroke,7.5,1,25,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,AMI,,,,-123.34973,39.40079,As Expected
2013,Mendocino,Frank R. Howard Memorial Hospital,106230949,AAA Repair,,,,-123.34973,39.40079,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,Pancreatic Resection,,,,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,Pancreatic Other,,,,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,PCI,,,,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,Hip Fracture,7,1,18,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,Heart Failure,5.2,1,32,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,GI Hemorrhage,8.9,2,29,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,Pancreatic Cancer,,,,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,Espophageal Resection,,,,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,Craniotomy,,,,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,Carotid Endarterectomy,,,,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,Acute Stroke Subarachnoid,,,,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,Pneumonia,,,,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,Acute Stroke Ischemic,5.4,1,13,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,Acute Stroke Hemorrhagic,,,,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,Acute Stroke,10.2,1,13,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,AMI,0,0,3,-123.80068,39.4326,As Expected
2013,Mendocino,Mendocino Coast District Hospital,106231013,AAA Repair,,,,-123.80068,39.4326,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,Pneumonia,3,5,,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,Pancreatic Resection,,,,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,Pancreatic Other,,,,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,Pancreatic Cancer,,,,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,PCI,,,,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,Hip Fracture,8.1,2,28,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,Heart Failure,1.7,3,132,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,GI Hemorrhage,0,0,85,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,Espophageal Resection,,,,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,Carotid Endarterectomy,0,0,13,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,Acute Stroke Subarachnoid,,,,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,Acute Stroke Ischemic,9.3,7,65,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,Craniotomy,,,,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,Acute Stroke Hemorrhagic,0,0,3,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,Acute Stroke,15.2,7,68,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,AMI,0,0,8,-123.20363,39.1528,As Expected
2013,Mendocino,Ukiah Valley Medical Center,106231396,AAA Repair,,,,-123.20363,39.1528,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,Pancreatic Cancer,,,,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,PCI,,,,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,Hip Fracture,,,,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,Heart Failure,0,0,40,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,GI Hemorrhage,,,,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,Espophageal Resection,,,,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,Carotid Endarterectomy,,,,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,Acute Stroke Subarachnoid,,,,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,Acute Stroke Ischemic,11.1,1,4,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,Craniotomy,,,,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,Acute Stroke Hemorrhagic,,,,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,Acute Stroke,16.3,2,5,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,AMI,,,,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,AAA Repair,,,,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,Pancreatic Other,,,,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,Pancreatic Resection,,,,-120.86147,37.06273,As Expected
2013,Merced,Memorial Hospital Los Banos,106240924,Pneumonia,,,,-120.86147,37.06273,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,Pneumonia,,,,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,Pancreatic Other,,,,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,Pancreatic Cancer,,,,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,PCI,,,,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,Pancreatic Resection,,,,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,Hip Fracture,2.1,2,100,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,Heart Failure,2.1,9,351,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,GI Hemorrhage,2.9,5,195,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,Espophageal Resection,,,,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,Craniotomy,,,,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,Carotid Endarterectomy,,,,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,Acute Stroke Subarachnoid,,,,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,Acute Stroke Ischemic,4.8,8,149,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,Acute Stroke Hemorrhagic,29.9,4,9,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,Acute Stroke,9.9,13,159,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,AMI,4.1,5,60,-120.465182,37.340231,As Expected
2013,Merced,Mercy Medical Center – Merced,106240942,AAA Repair,,,,-120.465182,37.340231,As Expected
2013,Modoc,Modoc Medical Center,106250956,PCI,,,,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,Pancreatic Cancer,,,,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,Pancreatic Other,,,,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,Pneumonia,0,0,29,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,Acute Stroke Ischemic,0,0,4,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,Pancreatic Resection,,,,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,Hip Fracture,,,,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,Heart Failure,38.3,1,8,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,GI Hemorrhage,,,,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,Espophageal Resection,,,,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,Craniotomy,,,,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,Carotid Endarterectomy,,,,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,Acute Stroke Subarachnoid,,,,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,Acute Stroke Hemorrhagic,,,,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,Acute Stroke,0,0,4,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,AMI,,,,-120.54407,41.48001,As Expected
2013,Modoc,Modoc Medical Center,106250956,AAA Repair,,,,-120.54407,41.48001,As Expected
2013,Mono,Mammoth Hospital,106260011,Acute Stroke Subarachnoid,,,,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,Acute Stroke Ischemic,,,,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,Pancreatic Other,,,,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,Craniotomy,,,,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,Heart Failure,0,0,5,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,GI Hemorrhage,0,0,5,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,Espophageal Resection,,,,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,Acute Stroke Hemorrhagic,,,,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,Carotid Endarterectomy,,,,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,Acute Stroke,,,,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,AMI,,,,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,AAA Repair,,,,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,Hip Fracture,0,0,3,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,Pancreatic Resection,,,,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,Pancreatic Cancer,,,,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,Pneumonia,0,0,8,-118.96408,37.64524,As Expected
2013,Mono,Mammoth Hospital,106260011,PCI,,,,-118.96408,37.64524,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,Pancreatic Resection,0,0,6,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,Pancreatic Other,0,0,3,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,Pancreatic Cancer,0,0,3,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,PCI,2.9,2,125,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,Hip Fracture,2.7,4,1,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,Pneumonia,,,,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,Heart Failure,4.8,11,256,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,GI Hemorrhage,2.8,6,221,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,Espophageal Resection,,,,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,Craniotomy,2.9,1,34,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,Carotid Endarterectomy,1.7,1,39,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,Acute Stroke Subarachnoid,27.5,2,4,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,AMI,9.1,10,135,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,AAA Repair,,,,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,Acute Stroke,11.7,22,245,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,Acute Stroke Hemorrhagic,17,6,37,-121.92488,36.59827,As Expected
2013,Monterey,Community Hospital of The Monterey Peninsula,106270744,Acute Stroke Ischemic,8.9,14,204,-121.92488,36.59827,Worse
2013,Monterey,George L. Mee Memorial Hospital,106270777,Pancreatic Cancer,,,,-121.1325,36.2071,As Expected
2013,Monterey,George L. Mee Memorial Hospital,106270777,Hip Fracture,0,,,-121.1325,36.2071,As Expected
2013,Monterey,George L. Mee Memorial Hospital,106270777,Pancreatic Other,,,,-121.1325,36.2071,As Expected
2013,Monterey,George L. Mee Memorial Hospital,106270777,Pancreatic Resection,,,,-121.1325,36.2071,As Expected
2013,Monterey,George L. Mee Memorial Hospital,106270777,Pneumonia,,,,-121.1325,36.2071,As Expected
2013,Monterey,George L. Mee Memorial Hospital,106270777,Carotid Endarterectomy,,,,-121.1325,36.2071,As Expected
2013,Monterey,George L. Mee Memorial Hospital,106270777,Craniotomy,,,,-121.1325,36.2071,As Expected
2013,Monterey,George L. Mee Memorial Hospital,106270777,Acute Stroke Subarachnoid,,,,-121.1325,36.2071,As Expected
2013,Monterey,George L. Mee Memorial Hospital,106270777,PCI,,,,-121.1325,36.2071,As Expected
2013,Monterey,George L. Mee Memorial Hospital,106270777,Heart Failure,0,0,22,-121.1325,36.2071,As Expected
2013,Monterey,George L. Mee Memorial Hospital,106270777,GI Hemorrhage,,,,-121.1325,36.2071,As Expected
2013,Monterey,George L. Mee Memorial Hospital,106270777,Espophageal Resection,,,,-121.1325,36.2071,As Expected
